lifestage.feeding.location intercept slope r.squared f.statistic p.value
adult_piscivorous_Apalachicola Bay, Florida 3.02562583922434 0.315601167257102 0.13840835729043 13.4939818773465 0.000420131370657528
adult_piscivorous_Atlantic Ocean 2.73206203343089 0.26014157718212 0.167648928394048 2213.96605803829 0
adult_piscivorous_Cape Cod Bay, Gulf of Maine, New England 5.36953046133702 -0.000755719487484315 1.05682888325645e-05 0.000739788036573164 0.978378371318824
adult_piscivorous_Eastern Mediterranean 1.23511522441337 0.652009130082473 0.621375968997542 205.142805962542 3.90742334690318e-28
adult_piscivorous_Europe, Celtic Sea ecosystem 2.25715038329077 0.446320367632757 0.360856572626597 1179.43695879791 2.57239252512325e-205
adult_piscivorous_French Polynesian EEZ 4.2592495280504 -0.00344440892784059 0.000137077297159912 0.257603552962254 0.611830912872394
adult_piscivorous_Great Channel South, Gulf of Maine, New England 4.6795766321839 0.275645033772456 0.236407118878562 224.458825408692 2.09079088296269e-44
adult_piscivorous_Great South Bay, Long Island, New York 1.32365013478472 0.381984962733834 0.268430572529679 108.242657392169 8.43412441946367e-22
adult_piscivorous_Gulf of Maine, New England 5.27261043036266 0.063778750722586 0.00369890195870792 0.293298135786873 0.589638854188312
adult_piscivorous_Jeffreys Ledge, Gulf of Maine, New England 4.94206588443967 0.107808454068975 0.095517250056694 40.8688565638843 4.69052308103699e-10
adult_piscivorous_Mid Atlantic 1.80366724832028 0.102300793203792 0.0484716094614917 3.71867778814918 0.0576960215780969
adult_piscivorous_Off the Bay of Biscay 4.62236307025157 0.192985490250413 0.142626808084676 59.2217533239124 1.39971967104711e-13
adult_piscivorous_South of Marthas Vineyard, New England 4.30209052253994 0.486799091516024 0.136288598876772 2.20911797828936 0.159367429953627
adult_piscivorous_Stellwagen Bank, Gulf of Maine, New England 5.12134876461172 0.108492499541346 0.0385393345397013 20.2024121275001 8.65041891346344e-06
adult_planktivorous_Eastern Mediterranean 0.676577950895219 -0.18852602374591 0.000777961069261614 0.0140142017500874 0.907076397953718
adult_planktivorous_French Polynesian EEZ 4.44830155910126 0.0631832278723198 0.0480008709870067 6.85727355759358 0.00982944116500021
adult_predacious_Atlantic Ocean 2.99625946763438 0.20589271769404 0.168513283612109 1031.15969277666 3.5223343803663e-206
adult_predacious_Cape Cod Bay, Gulf of Maine, New England 5.50150964299747 0.0294846614061492 0.0302655879145219 0.436942554087642 0.519332318863844
adult_predacious_Eastern Mediterranean 0.77072199709548 0.171119695188261 0.0232312986385009 5.18487447041862 0.023754605050944
adult_predacious_French Polynesian EEZ 4.23735380109088 -0.0138206603455182 0.00181756641442431 3.62354319511704 0.0571115661405607
adult_predacious_Great Channel South, Gulf of Maine, New England 5.4401357262862 0.357253501132583 0.197889961568321 5.42765823379468 0.0293962572369461
adult_predacious_Gulf of Maine, New England 5.22530928172586 0 NA NA NA
adult_predacious_Jeffreys Ledge, Gulf of Maine, New England 5.10538533122872 -0.0283090245871123 0.00621738162868246 0.218969775664338 0.642726920235092
adult_predacious_Mid Atlantic 1.6356636984136 0.358208680187523 0.657742185314356 69.1838656571367 6.67328707353885e-10
adult_predacious_Off the Bay of Biscay 4.52523437521698 0.203506978120733 0.0873452550974305 45.0768654638197 5.4657257591682e-11
adult_predacious_South of Marthas Vineyard, New England 4.421466477942 0.0583894765003301 0.00265210461319665 0.0717972383433346 0.790774221951643
adult_predacious_Stellwagen Bank, Gulf of Maine, New England 5.48173445991222 0.182768954519519 0.206194400151178 1.29877138804795 0.306072332500693
adult_predacious/piscivorous_Apalachicola Bay, Florida 2.05205895140432 0.621895377669317 0.384283752048305 34.9509862477974 2.11324894527802e-07
adult_predacious/piscivorous_Crooked Island Sound, Florida 2.08237595884505 0.50644882649248 0.293713022751524 42.0013624114544 3.37813443070399e-09
juvenile_piscivorous_Apalachicola Bay, Florida 3.30830689926534 0.25543106891044 0.0622128331867773 1.7911809368762 0.191944478653283
juvenile_piscivorous_Off the Bay of Biscay 3.74507479158229 4.58571503300985e-14 0.500004156244414 2977.0494929699 6.58962714845141e-06
juvenile_piscivorous_W Greenland 0.5552381746578 0.709121551017254 0.62039772600606 31.0523872001444 2.25023100017493e-05
juvenile_planktivorous_Gulf of Alaska 1.13499506432389 0.168911383542264 1 NA NA
juvenile_predacious_Gulf of Alaska 0.450541122118681 0.049375200497881 0.233159571052914 12.4661429579231 0.00103966946595514
juvenile_predacious_Off the Bay of Biscay 3.74507479158204 -6.23245395147959e-16 0.499901498217866 599.76364228619 0.488887342396125
juvenile_predacious_Oxwich Bay, Wales -0.258244974791422 0.0778070237368166 0.0805459740919785 115.021372469739 8.77947893508499e-26
juvenile_predacious_W Greenland -0.0968368102244987 0.211068293434798 0.28726820046152 56.4273238413877 6.25892370613648e-12
larva / juvenile_insectivorous_Strait of Georgia 1.56360275195807 0.384249046154571 0.125577629410638 4.3083628793485 0.0465944025225443
larva / juvenile_piscivorous_Strait of Georgia 2.15727970672255 0.652630804441673 0.502262057547569 9.08180416316188 0.0146301686798565
larva / juvenile_planktivorous_Strait of Georgia 2.20757509090594 0.537539976546298 0.2383099678989 36.9186611704769 1.55071505486171e-08
larva / juvenile_predacious_NE North Sea and Skaggerak 4.52185019186817 1.09890063283713 0.715421579592819 47.7654278662957 1.36957984453218e-06
larva / juvenile_predacious_Strait of Georgia 3.61941431715925 0.88300095710698 0.489751949277145 445.36163174492 8.4677408469454e-70
larva_planktivorous_Antarctic Peninsula 4.84667783425581 1.02077538176859 0.330043815585917 156.165271662109 2.07689904818981e-29
larva_planktivorous_Catalan Sea -0.952957409501646 0.257653872395841 0.280072857461197 170.005867925651 4.70821273070133e-33
larva_planktivorous_Greenland -0.89067906868023 0.258813702633504 0.0982205090743172 5.1191715634985 0.0283256454055265
larva_planktivorous_Western North Pacific -1.49775938190212 0.161010317505002 0.0857054685549188 20.247721681768 1.11138645151165e-05
larva_predacious_Andaman Sea (West of South Thailand) 3.04236180660224 0.941421745921815 0.412420670135113 22.4607312979481 4.23336436449333e-05
larva_predacious_Antarctic Peninsula 3.22196089977353 0.724801160896602 0.637066906559135 1662.29636099526 1.22794430266879e-210
larva_predacious_Western North Pacific -1.15646781161621 0.150488902922312 0.146191921213292 38.8677115383766 2.18738751251526e-09
postlarva_piscivorous_Antarctic Peninsula -1.09766442150068 0.106773528674381 0.0389698693052271 1.25705314524184 0.270820006991042
postlarva_predacious_Antarctic Peninsula -0.700843567967422 0.15403834606651 0.109207422360888 8.58170550266892 0.00458060708606846
postlarva/juvenile_piscivorous_Antarctic Peninsula 0.105293012452578 NA 0 NA NA
postlarva/juvenile_planktivorous_Antarctic Peninsula 2.95889440474229 0.675479706794877 0.23123878538831 78.8080363840143 1.1059066717424e-16
postlarva/juvenile_predacious_Antarctic Peninsula 0.846289447673095 0.232955400394708 0.144074981970457 98.9760640408158 1.17383192983121e-21
