"Time","y_t","Species","Temp","Medium","unique_id","PopBio_units"
455.421686746988,-0.321575225856881,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
431.325301204819,-0.318356044287354,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
407.228915662651,-0.31672390731135,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
384.33734939759,-0.316664157745086,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
360.240963855422,-0.310383069014711,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
334.939759036145,-0.313415494508165,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
312.048192771084,-0.304130423282491,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
287.951807228916,-0.313293790082352,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
263.855421686747,-0.308595331080066,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
239.759036144578,-0.291948288818715,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
215.66265060241,-0.293370533235047,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
191.566265060241,-0.28159847501662,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
167.469879518072,-0.297725629832155,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
143.373493975904,-0.314474825979125,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
119.277108433735,-0.40407050128496,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
95.1807228915663,-0.553337798868135,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
71.0843373493976,-0.903202067619088,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
46.9879518072289,-1.48328385554305,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
24.0963855421687,-1.860133693993,"Pantoea.agglomerans.1",5,"TSB","Pantoea.agglomerans.1 5 TSB","OD_595"
671.084337349398,-0.601738496061334,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
646.987951807229,-0.561295028095034,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
601.204819277108,-0.476427875952652,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
600,-0.476423333266548,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
622.89156626506,-0.514311218967527,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
574.698795180723,-0.439486035553286,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
551.807228915663,-0.409312723116212,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
553.012048192771,-0.409316615375764,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
526.506024096385,-0.38291316052973,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
503.614457831325,-0.349505687695373,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
479.518072289157,-0.336134071028583,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
455.421686746988,-0.310627986469264,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
431.325301204819,-0.301398657935944,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
408.433734939759,-0.289412921563642,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
383.132530120482,-0.279177446081118,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
359.036144578313,-0.274832183732643,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
334.939759036145,-0.259408455802012,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
312.048192771084,-0.253901000104712,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
287.951807228916,-0.245791299968738,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
263.855421686747,-0.245737882696052,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
215.66265060241,-0.252330887971056,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
239.759036144578,-0.249692443615305,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
191.566265060241,-0.252276660307441,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
167.469879518072,-0.33040694944123,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
143.373493975904,-0.419747635690921,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
119.277108433735,-0.561626540014289,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
95.1807228915663,-0.94798365833076,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
72.289156626506,-1.33065166007972,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
46.9879518072289,-1.58658028361818,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
24.0963855421687,-1.86013369399301,"Pantoea.agglomerans.2",5,"TSB","Pantoea.agglomerans.2 5 TSB","OD_595"
672.289156626506,-2.30414613375865,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
646.987951807229,-2.29777723695041,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
624.096385542169,-2.47303928724972,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
600,-2.28619151164753,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
575.903614457831,-2.15597280042716,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
551.807228915663,-2.27462131645373,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
526.506024096386,-2.43798304126863,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
502.409638554217,-2.14292167821425,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
480.722891566265,-2.13914429326345,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
455.421686746988,-2.04233933839213,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
431.325301204819,-2.24697656153794,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
408.433734939759,-2.64766502514999,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
383.132530120482,-2.1225412211971,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
360.240963855422,-2.11873688936177,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
334.939759036145,-2.11457051342204,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
312.048192771084,-2.11083506987207,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
287.951807228916,-2.21621973804622,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
263.855421686747,-2.10307445557236,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
240.963855421687,-2.0135538099981,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
215.66265060241,-2.09545008827375,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
191.566265060241,-2.19670323276274,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
167.469879518072,-2.32897845687214,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
144.578313253012,-2.00121293728155,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
119.277108433735,-1.99803073864727,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
96.3855421686747,-2.31029983590079,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
71.0843373493976,-2.0733486331987,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
46.9879518072289,-2.16898047125947,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
22.8915662650602,-2.16452730300866,"Bacillus.pumilus",5,"TSB","Bacillus.pumilus 5 TSB","OD_595"
670.588235294118,-0.392965881839148,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
